Order No,Cust ID,Order Date,Order Status,Order Amount
4.26E+18,AE347157,2007-03-21 11:59,Other,
4.26E+18,VXSR2636,2007-03-21 12:12,Other,
4.26E+18,VXSR2636,2007-03-21 12:17,Other,
4.26E+18,TAG83757,2007-03-21 12:23,Other,
4.26E+18,CVHD1325,2007-03-21 12:30,Other,
4.26E+18,6KXJ3100,2007-03-21 12:32,Other,
4.26E+18,UHB57918,2007-03-21 12:32,Other,
4.26E+18,Q0NE9491,2007-03-21 12:37,Other,
4.26E+18,Q0NE9491,2007-03-21 12:39,Other,
4.26E+18,BVBV0929,2007-03-21 12:40,Other,
4.26E+18,BVBV0929,2007-03-21 12:41,Other,
4.26E+18,BVBV0929,2007-03-21 12:43,Other,
4.26E+18,T9TP5548,2007-03-21 12:49,Won,887
4.26E+18,IZ1U6513,2007-03-21 12:49,Other,
4.26E+18,T9TP5548,2007-03-21 13:03,Other,
4.26E+18,1LOM4446,2007-03-21 13:30,Other,
4.26E+18,LXOZ0896,2007-03-21 13:38,Other,
4.26E+18,SUC64350,2007-03-21 13:41,Other,
4.26E+18,SUC64350,2007-03-21 13:45,Won,5121
4.26E+18,XQK66246,2007-03-21 14:34,Other,
4.26E+18,YKWP3459,2007-03-21 14:46,Other,
4.26E+18,YKWP3459,2007-03-21 14:53,Other,
4.26E+18,3C3G7304,2007-03-21 15:28,Other,
4.26E+18,3C3G7304,2007-03-21 15:36,Other,
4.26E+18,3C3G7304,2007-03-21 15:37,Other,
4.26E+18,01LK8085,2007-03-21 15:51,Other,
4.26E+18,BFYS4618,2007-03-21 16:05,Other,
4.26E+18,ZT9A5648,2007-03-21 16:33,Other,
4.26E+18,VQ7Y6544,2007-03-21 16:37,Other,
4.26E+18,UVI03136,2007-03-21 17:01,Other,
4.26E+18,7BE19356,2007-03-21 17:06,Other,
4.26E+18,IWH94004,2007-03-21 17:15,Other,
4.26E+18,IWH94004,2007-03-21 17:16,Other,
4.26E+18,DUWX5191,2007-03-21 17:39,Won,13361
4.26E+18,I33C4345,2007-03-21 17:43,Other,
4.26E+18,GYM12336,2007-03-21 18:26,Other,
4.26E+18,ES3B2164,2007-03-21 19:20,Other,
4.26E+18,2ZN82556,2007-03-21 19:21,Other,
4.26E+18,ER283612,2007-03-21 19:24,Other,
4.26E+18,ES3B2164,2007-03-21 19:25,Other,
4.26E+18,2ZN82556,2007-03-21 19:27,Other,
4.26E+18,2ZN82556,2007-03-21 19:29,Other,
4.26E+18,2ZN82556,2007-03-21 19:29,Other,
4.26E+18,38Q19996,2007-03-21 19:37,Other,
4.26E+18,38Q19996,2007-03-21 19:43,Other,
4.26E+18,MQZR0687,2007-03-21 19:54,Other,
4.26E+18,DUWX5191,2007-03-21 20:11,Other,
4.26E+18,7WO59257,2007-03-21 20:34,Other,
4.26E+18,7WO59257,2007-03-21 20:44,Other,
4.26E+18,FAX26764,2007-03-21 20:48,Other,
4.26E+18,FAX26764,2007-03-21 20:49,Other,
4.26E+18,FAX26764,2007-03-21 20:58,Won,5198
4.26E+18,HV1E5841,2007-03-21 21:01,Other,
4.26E+18,FWJ29223,2007-03-21 21:45,Other,
4.26E+18,RD7B7806,2007-03-21 21:47,Other,
4.26E+18,MF0F3126,2007-03-21 22:18,Other,
4.26E+18,MF0F3126,2007-03-21 22:22,Other,
4.26E+18,TCHB6232,2007-03-21 22:52,Other,
4.26E+18,0N0B3619,2007-03-21 22:55,Other,
4.26E+18,850Q3670,2007-03-21 23:03,Other,
4.26E+18,0N0B3619,2007-03-21 23:08,Other,
4.26E+18,UU2Q7115,2007-03-21 23:36,Other,
4.26E+18,TBAE1289,2007-03-21 23:38,Other,
4.26E+18,UU2Q7115,2007-03-21 23:39,Other,
4.26E+18,UU2Q7115,2007-03-21 23:46,Other,
4.26E+18,HEW10444,2007-03-21 23:52,Other,
4.26E+18,TKTR8888,2008-03-21 00:08,Other,
4.26E+18,LZNZ1217,2008-03-21 00:10,Other,
4.26E+18,EG177838,2008-03-21 01:14,Other,
4.26E+18,V33C1297,2008-03-21 01:37,Other,
4.26E+18,V33C1297,2008-03-21 01:51,Other,
4.26E+18,JZ0I6605,2008-03-21 05:21,Other,
4.26E+18,JZ0I6605,2008-03-21 05:25,Other,
4.26E+18,R4SY3354,2008-03-21 06:00,Other,
4.26E+18,85O69812,2008-03-21 06:54,Other,
4.26E+18,38Q19996,2008-03-21 07:51,Other,
4.26E+18,AZCP2835,2008-03-21 08:07,Other,
4.26E+18,P8670777,2008-03-21 08:29,Other,
4.26E+18,P8670777,2008-03-21 08:32,Other,
4.26E+18,AZCP2835,2008-03-21 08:51,Other,
4.26E+18,RCL50958,2008-03-21 09:13,Other,
4.26E+18,5DSD9478,2008-03-21 09:23,Won,1520
4.26E+18,HLDJ5819,2008-03-21 09:45,Other,
4.26E+18,HLDJ5819,2008-03-21 09:53,Other,
4.26E+18,LF1Y5522,2008-03-21 09:57,Other,
4.26E+18,7BE19356,2008-03-21 10:02,Other,
4.26E+18,XOZ66484,2008-03-21 10:07,Other,
4.26E+18,6KJ26362,2008-03-21 10:14,Other,
4.26E+18,DLOZ0292,2008-03-21 10:15,Other,
4.26E+18,DLOZ0292,2008-03-21 10:18,Other,
4.26E+18,9QN27688,2008-03-21 10:31,Other,
4.26E+18,DXC49703,2008-03-21 10:34,Other,
4.26E+18,VS0B7993,2008-03-21 10:40,Other,
4.26E+18,TE879278,2008-03-21 10:42,Other,
4.26E+18,77B27385,2008-03-21 10:51,Other,
4.26E+18,77B27385,2008-03-21 10:54,Other,
4.26E+18,77B27385,2008-03-21 10:55,Won,887
4.26E+18,JNGA7051,2008-03-21 10:58,Other,
4.26E+18,JNGA7051,2008-03-21 11:01,Other,
4.26E+18,JNGA7051,2008-03-21 11:03,Other,
4.26E+18,D97R9000,2008-03-21 11:22,Other,
4.26E+18,850Q3670,2008-03-21 11:44,Other,
4.26E+18,04J98128,2008-03-21 11:47,Won,887
4.26E+18,JOL00244,2008-03-21 11:48,Other,
4.26E+18,6KXJ3100,2008-03-21 11:59,Other,
4.26E+18,6KXJ3100,2008-03-21 11:59,Other,
4.26E+18,F2AQ7387,2008-03-21 12:00,Won,1278
4.26E+18,9CF13394,2008-03-21 12:06,Other,
4.26E+18,XYQG0961,2008-03-21 12:06,Other,
4.26E+18,DBQ47580,2008-03-21 12:13,Other,
4.26E+18,EZXY2650,2008-03-21 12:16,Won,971
4.26E+18,P8HS4326,2008-03-21 12:19,Other,
4.26E+18,ZIPL1022,2008-03-21 12:42,Other,
4.26E+18,B62Q9825,2008-03-21 12:44,Other,
4.26E+18,GR6T0940,2008-03-21 13:10,Other,
4.26E+18,1CD15619,2008-03-21 13:17,Other,
4.26E+18,26X80126,2008-03-21 13:34,Won,1566
4.26E+18,2YNK6906,2008-03-21 13:40,Other,
4.26E+18,HIOB1588,2008-03-21 13:42,Won,1592
4.26E+18,N21T3896,2008-03-21 13:43,Other,
4.26E+18,BSVH3307,2008-03-21 13:45,Other,
4.26E+18,YTQQ9960,2008-03-21 13:53,Other,
4.26E+18,850Q3670,2008-03-21 14:03,Other,
4.26E+18,YGKN8637,2008-03-21 14:18,Other,
4.26E+18,Q5XB8909,2008-03-21 14:40,Other,
4.26E+18,E4Q29000,2008-03-21 14:41,Other,
4.26E+18,E4Q29000,2008-03-21 14:43,Other,
4.26E+18,FUBD9393,2008-03-21 14:50,Other,
4.26E+18,VL1J9447,2008-03-21 14:51,Other,
4.26E+18,CU665527,2008-03-21 14:51,Won,2662
4.26E+18,PIEG1198,2008-03-21 15:00,Other,
4.26E+18,66SL1136,2008-03-21 15:07,Other,
4.26E+18,P28J1155,2008-03-21 15:11,Other,
4.26E+18,PXM55865,2008-03-21 15:17,Won,4184
4.26E+18,6UP37546,2008-03-21 15:27,Other,
4.26E+18,6UP37546,2008-03-21 15:33,Other,
4.26E+18,PVI53721,2008-03-21 15:43,Other,
4.26E+18,J2PD7250,2008-03-21 15:45,Other,
4.26E+18,PVI53721,2008-03-21 15:48,Other,
4.26E+18,G85A2233,2008-03-21 16:04,Other,
4.26E+18,J2PD7250,2008-03-21 16:16,Other,
4.26E+18,5ZOS2316,2008-03-21 16:50,Other,
4.26E+18,5ZOS2316,2008-03-21 17:01,Other,
4.26E+18,5ZOS2316,2008-03-21 17:03,Other,
4.26E+18,5CSR1963,2008-03-21 17:10,Other,
4.26E+18,5CSR1963,2008-03-21 17:15,Other,
4.26E+18,5CSR1963,2008-03-21 17:17,Other,
4.26E+18,5ZOS2316,2008-03-21 17:19,Won,887
4.26E+18,8IYB7591,2008-03-21 17:22,Other,
4.26E+18,I8IH2850,2008-03-21 17:39,Other,
4.26E+18,0MB55358,2008-03-21 17:42,Won,3872
4.26E+18,HRM94675,2008-03-21 17:52,Other,
4.26E+18,4NFV5543,2008-03-21 17:54,Other,
4.26E+18,6HO64943,2008-03-21 17:56,Won,887
4.26E+18,CORJ9753,2008-03-21 18:10,Other,
4.26E+18,9NSL5177,2008-03-21 18:31,Other,
4.26E+18,9NSL5177,2008-03-21 18:32,Other,
4.26E+18,9NSL5177,2008-03-21 18:33,Other,
4.26E+18,D3T02425,2008-03-21 18:34,Other,
4.26E+18,9NSL5177,2008-03-21 18:34,Other,
4.26E+18,4NFV5543,2008-03-21 18:51,Other,
4.26E+18,70P60002,2008-03-21 18:55,Other,
4.26E+18,GEP14519,2008-03-21 19:13,Other,
4.26E+18,BA0T8365,2008-03-21 19:39,Other,
4.26E+18,5ZOS2316,2008-03-21 19:45,Other,
4.26E+18,OT040611,2008-03-21 19:46,Other,
4.26E+18,BA0T8365,2008-03-21 19:50,Other,
4.26E+18,BA0T8365,2008-03-21 20:00,Other,
4.26E+18,BA0T8365,2008-03-21 20:39,Other,
4.26E+18,BA0T8365,2008-03-21 20:42,Other,
4.26E+18,BA0T8365,2008-03-21 20:44,Other,
4.26E+18,VS0B7993,2008-03-21 20:47,Other,
4.26E+18,T3HC7063,2008-03-21 20:47,Other,
4.26E+18,BA0T8365,2008-03-21 20:47,Other,
4.26E+18,9R5D1313,2008-03-21 21:12,Other,
4.26E+18,HIOB1588,2008-03-21 21:20,Other,
4.26E+18,HIOB1588,2008-03-21 21:25,Other,
4.26E+18,UGZA6349,2008-03-21 21:51,Other,
4.26E+18,HLDJ5819,2008-03-21 22:05,Other,
4.26E+18,WKG73725,2008-03-21 22:20,Other,
4.26E+18,LOJF7030,2008-03-21 22:36,Other,
4.26E+18,5VSE0958,2008-03-21 22:36,Other,
4.26E+18,YGKN8637,2008-03-21 23:13,Other,
4.26E+18,E6QO1826,2008-03-21 23:30,Other,
4.26E+18,UVCI2369,2008-03-21 23:33,Other,
4.26E+18,6P3O7687,2008-03-21 23:34,Other,
4.26E+18,TE879278,2008-03-21 23:34,Other,
4.26E+18,UVCI2369,2008-03-21 23:35,Other,
4.26E+18,DWZP3324,2008-03-21 23:38,Other,
4.26E+18,VJ376100,2008-03-21 23:51,Other,
4.26E+18,AOUE0357,2009-03-21 00:03,Other,
4.26E+18,QZWM1421,2009-03-21 00:10,Other,
4.26E+18,7ISB0905,2009-03-21 00:13,Other,
4.26E+18,FUBD9393,2009-03-21 01:22,Other,
4.26E+18,1T5E3025,2009-03-21 01:29,Other,
4.26E+18,1T5E3025,2009-03-21 01:34,Other,
4.26E+18,QATL6221,2009-03-21 02:08,Other,
4.26E+18,5JEY6335,2009-03-21 07:52,Other,
4.26E+18,5JEY6335,2009-03-21 07:55,Other,
4.26E+18,1T5E3025,2009-03-21 08:03,Other,
4.26E+18,YTQQ9960,2009-03-21 08:08,Other,
4.26E+18,JQ8K5099,2009-03-21 08:12,Other,
4.26E+18,C21U7416,2009-03-21 08:26,Won,3859
4.26E+18,5VRS9643,2009-03-21 10:11,Won,9752
4.26E+18,7EZH4016,2009-03-21 10:12,Other,
4.26E+18,B1CN6854,2009-03-21 10:49,Other,
4.26E+18,P3PH4198,2009-03-21 10:56,Other,
4.26E+18,L74W5546,2009-03-21 11:01,Other,
4.26E+18,GZWH3012,2009-03-21 11:04,Other,
4.26E+18,YQJ66099,2009-03-21 11:14,Other,
4.26E+18,4ZTP0068,2009-03-21 11:19,Other,
4.26E+18,SUC64350,2009-03-21 11:21,Other,
4.26E+18,VS0B7993,2009-03-21 11:22,Other,
4.26E+18,NKYE7297,2009-03-21 11:48,Other,
4.26E+18,7P7A4651,2009-03-21 12:03,Won,6763
4.26E+18,R0TC7127,2009-03-21 12:07,Other,
4.26E+18,OO8R6034,2009-03-21 12:14,Other,
4.26E+18,CT4X2252,2009-03-21 12:24,Other,
4.26E+18,ESG48441,2009-03-21 12:31,Other,
4.26E+18,1KLW3332,2009-03-21 12:33,Other,
4.26E+18,R0TC7127,2009-03-21 12:34,Other,
4.26E+18,1KLW3332,2009-03-21 12:35,Other,
4.26E+18,1KLW3332,2009-03-21 12:38,Other,
4.26E+18,UZHK4148,2009-03-21 12:53,Won,887
4.26E+18,YGKN8637,2009-03-21 12:56,Other,
4.26E+18,J2PD7250,2009-03-21 12:59,Other,
4.26E+18,J9K54428,2009-03-21 13:10,Other,
4.26E+18,O1GZ8513,2009-03-21 13:19,Other,
4.26E+18,MF0F3126,2009-03-21 13:21,Won,8269
4.26E+18,WKNQ1962,2009-03-21 13:27,Other,
4.26E+18,6FXH6070,2009-03-21 13:30,Other,
4.26E+18,7FK27611,2009-03-21 13:38,Other,
4.26E+18,4ZTP0068,2009-03-21 13:46,Other,
4.26E+18,5ZOS2316,2009-03-21 13:48,Other,
4.26E+18,B1CN6854,2009-03-21 13:51,Other,
4.26E+18,CGUU1126,2009-03-21 14:02,Other,
4.26E+18,4ZTP0068,2009-03-21 14:03,Other,
4.26E+18,4ZTP0068,2009-03-21 14:06,Other,
4.26E+18,DZE38272,2009-03-21 14:14,Other,
4.26E+18,YZDV3310,2009-03-21 14:25,Won,1548
4.26E+18,VBL14709,2009-03-21 14:29,Other,
4.26E+18,YC7E5339,2009-03-21 14:35,Other,
4.26E+18,5RVT9240,2009-03-21 14:46,Other,
4.26E+18,XXJG4040,2009-03-21 15:08,Won,887
4.26E+18,J6JG5905,2009-03-21 15:17,Other,
4.26E+18,PVI53721,2009-03-21 15:26,Other,
4.26E+18,GEP14519,2009-03-21 15:37,Other,
4.26E+18,P28J1155,2009-03-21 15:40,Won,887
4.26E+18,ECWH5013,2009-03-21 15:41,Other,
4.26E+18,HD6D1363,2009-03-21 15:41,Other,
4.26E+18,HD6D1363,2009-03-21 15:45,Other,
4.26E+18,HD6D1363,2009-03-21 15:47,Other,
4.26E+18,IAH05151,2009-03-21 15:57,Other,
4.26E+18,LVD58739,2009-03-21 15:57,Other,
4.26E+18,IAH05151,2009-03-21 16:00,Other,
4.26E+18,IAH05151,2009-03-21 16:02,Other,
4.26E+18,IAH05151,2009-03-21 16:03,Other,
4.26E+18,GBTX9717,2009-03-21 16:05,Other,
4.26E+18,IAH05151,2009-03-21 16:05,Other,
4.26E+18,IAH05151,2009-03-21 16:08,Other,
4.26E+18,IAH05151,2009-03-21 16:31,Other,
4.26E+18,2J3K6008,2009-03-21 16:37,Other,
4.26E+18,2J3K6008,2009-03-21 16:47,Other,
4.26E+18,LXOZ0896,2009-03-21 17:03,Other,
4.26E+18,EXUE3631,2009-03-21 17:25,Won,1555
4.26E+18,XVME7777,2009-03-21 17:25,Other,
4.26E+18,EXUE3631,2009-03-21 17:31,Won,1423
4.26E+18,QYX50330,2009-03-21 17:39,Other,
4.26E+18,T9TP5548,2009-03-21 17:43,Other,
4.26E+18,3UTH3524,2009-03-21 17:55,Other,
4.26E+18,LMK40992,2009-03-21 18:01,Other,
4.26E+18,AOUE0357,2009-03-21 18:03,Other,
4.26E+18,6VWD6624,2009-03-21 18:10,Other,
4.26E+18,AJAO9799,2009-03-21 18:20,Won,1083
4.26E+18,0T3F0163,2009-03-21 18:22,Other,
4.26E+18,IZ1U6513,2009-03-21 18:23,Other,
4.26E+18,I8OD6391,2009-03-21 18:32,Other,
4.26E+18,7ZVX4690,2009-03-21 18:33,Other,
4.26E+18,JW1D1519,2009-03-21 18:33,Other,
4.26E+18,E69K1679,2009-03-21 18:42,Other,
4.26E+18,MEBW9511,2009-03-21 18:44,Other,
4.26E+18,AJAO9799,2009-03-21 18:44,Other,
4.26E+18,76Z62197,2009-03-21 19:11,Other,
4.26E+18,XEZA9231,2009-03-21 19:14,Other,
4.26E+18,J9K54428,2009-03-21 19:37,Won,4325
4.26E+18,OL9D3421,2009-03-21 20:11,Other,
4.26E+18,KMMW6019,2009-03-21 20:17,Other,
4.26E+18,76Z62197,2009-03-21 20:24,Other,
4.26E+18,TAG83757,2009-03-21 20:24,Other,
4.26E+18,5K092595,2009-03-21 20:40,Other,
4.26E+18,K3A88692,2009-03-21 20:44,Won,887
4.26E+18,K3A88692,2009-03-21 20:45,Won,1276
4.26E+18,77VS6429,2009-03-21 20:52,Other,
4.26E+18,76Z62197,2009-03-21 20:59,Other,
4.26E+18,76Z62197,2009-03-21 21:01,Other,
4.26E+18,76Z62197,2009-03-21 21:03,Other,
4.26E+18,HTN02016,2009-03-21 21:06,Other,
4.26E+18,LMIP2616,2009-03-21 21:06,Other,
4.26E+18,I7DX4451,2009-03-21 21:09,Other,
4.26E+18,O1JF7666,2009-03-21 21:14,Other,
4.26E+18,O1JF7666,2009-03-21 21:15,Other,
4.26E+18,R0TC7127,2009-03-21 21:41,Other,
4.26E+18,PMH38406,2009-03-21 21:45,Other,
4.26E+18,6M537207,2009-03-21 22:12,Other,
4.26E+18,CMZR3446,2009-03-21 22:17,Other,
4.26E+18,LMIP2616,2009-03-21 22:26,Other,
4.26E+18,LMIP2616,2009-03-21 22:31,Other,
4.26E+18,IV553382,2009-03-21 22:32,Other,
4.26E+18,K2S10252,2009-03-21 22:38,Other,
4.26E+18,32WN4715,2009-03-21 22:44,Other,
4.26E+18,32WN4715,2009-03-21 22:48,Other,
4.26E+18,32WN4715,2009-03-21 22:51,Other,
4.26E+18,ESG48441,2009-03-21 22:53,Other,
4.26E+18,E69K1679,2009-03-21 23:09,Other,
4.26E+18,4ZTP0068,2009-03-21 23:10,Other,
4.26E+18,E6FQ4724,2009-03-21 23:11,Other,
4.26E+18,8CFG0575,2009-03-21 23:19,Other,
4.26E+18,SL8N7775,2009-03-21 23:26,Other,
4.26E+18,SL8N7775,2009-03-21 23:29,Other,
4.26E+18,7J4Y1283,2009-03-21 23:36,Other,
4.26E+18,QZWM1421,2009-03-21 23:57,Other,
4.26E+18,JB0V4839,2010-03-21 00:05,Other,
4.26E+18,B80M6908,2010-03-21 01:04,Other,
4.26E+18,B80M6908,2010-03-21 01:22,Other,
4.26E+18,C5846350,2010-03-21 01:26,Other,
4.26E+18,ESG48441,2010-03-21 01:27,Other,
4.26E+18,C5846350,2010-03-21 01:31,Other,
4.26E+18,PLD74878,2010-03-21 01:35,Other,
4.26E+18,ESG48441,2010-03-21 01:36,Other,
4.26E+18,0FIC5665,2010-03-21 01:55,Other,
4.26E+18,A1DZ3121,2010-03-21 08:48,Other,
4.26E+18,TL053787,2010-03-21 09:09,Other,
4.26E+18,7UKE7553,2010-03-21 10:17,Other,
4.26E+18,76Z62197,2010-03-21 10:18,Other,
4.26E+18,XJQU7253,2010-03-21 10:22,Won,887
4.26E+18,49DA6596,2010-03-21 10:37,Other,
4.26E+18,49DA6596,2010-03-21 10:42,Other,
4.26E+18,W0ON5560,2010-03-21 10:49,Other,5907
4.26E+18,OQS88828,2010-03-21 10:50,Other,
4.26E+18,5PRQ2257,2010-03-21 10:54,Other,
4.26E+18,W0ON5560,2010-03-21 10:54,Other,
4.26E+18,34Z92598,2010-03-21 11:01,Other,
4.26E+18,W0ON5560,2010-03-21 11:10,Other,
4.26E+18,BJ8T1883,2010-03-21 11:11,Other,
4.26E+18,62BQ1127,2010-03-21 11:15,Other,
4.26E+18,6VWD6624,2010-03-21 11:21,Other,
4.26E+18,TA312240,2010-03-21 11:21,Other,
4.26E+18,JW1D1519,2010-03-21 11:31,Other,
4.26E+18,B80M6908,2010-03-21 11:54,Other,
4.26E+18,K5303781,2010-03-21 12:01,Other,
4.26E+18,IHES2551,2010-03-21 12:13,Other,
4.26E+18,V33C1297,2010-03-21 12:18,Other,
4.26E+18,23FI8391,2010-03-21 12:19,Other,
4.26E+18,V33C1297,2010-03-21 12:20,Other,
4.26E+18,23FI8391,2010-03-21 12:21,Other,
4.26E+18,V33C1297,2010-03-21 12:21,Other,
4.26E+18,V33C1297,2010-03-21 12:23,Other,
4.26E+18,F5QX7776,2010-03-21 12:27,Other,
4.26E+18,N1966521,2010-03-21 12:27,Other,
4.26E+18,3JQ79301,2010-03-21 12:33,Other,
4.26E+18,6P3O7687,2010-03-21 13:06,Other,
4.26E+18,F5QX7776,2010-03-21 13:14,Other,
4.26E+18,OQS88828,2010-03-21 13:18,Other,
4.26E+18,ZR9O3763,2010-03-21 13:19,Other,
4.26E+18,NZ8X7732,2010-03-21 13:19,Other,
4.26E+18,B80M6908,2010-03-21 13:22,Other,
4.26E+18,23FI8391,2010-03-21 13:39,Other,
4.26E+18,F2AQ7387,2010-03-21 13:52,Other,
4.26E+18,TNQ36767,2010-03-21 14:04,Other,
4.26E+18,SIAO3853,2010-03-21 14:04,Other,
4.26E+18,TNQ36767,2010-03-21 14:12,Other,
4.26E+18,TNQ36767,2010-03-21 14:13,Other,
4.26E+18,XEV65220,2010-03-21 14:24,Other,
4.26E+18,MCVF7228,2010-03-21 14:34,Other,
4.26E+18,QS2E5772,2010-03-21 14:46,Other,
4.26E+18,S0S00073,2010-03-21 14:47,Other,
4.26E+18,S0S00073,2010-03-21 14:49,Other,
4.26E+18,A2FZ3985,2010-03-21 15:02,Other,
4.26E+18,5D8G0583,2010-03-21 15:02,Won,1550
4.26E+18,DUWX5191,2010-03-21 15:04,Other,
4.26E+18,P0I15320,2010-03-21 15:06,Other,
4.26E+18,J9K54428,2010-03-21 15:22,Other,
4.26E+18,IX6A2244,2010-03-21 15:32,Other,
4.26E+18,IX6A2244,2010-03-21 15:36,Other,
4.26E+18,CNH01617,2010-03-21 16:06,Other,
4.26E+18,LMIP2616,2010-03-21 16:10,Other,
4.26E+18,70KY4727,2010-03-21 16:13,Other,
4.26E+18,PO9E2347,2010-03-21 16:27,Other,
4.26E+18,ISEA9493,2010-03-21 16:29,Other,
4.26E+18,TE879278,2010-03-21 16:34,Other,
4.26E+18,PO9E2347,2010-03-21 16:43,Other,
4.26E+18,0HF60478,2010-03-21 16:56,Other,
4.26E+18,E7XB4444,2010-03-21 16:56,Other,
4.26E+18,FQ0P6376,2010-03-21 17:06,Other,
4.26E+18,D6510022,2010-03-21 17:28,Other,
4.26E+18,7O689074,2010-03-21 17:31,Other,
4.26E+18,7O689074,2010-03-21 17:39,Other,
4.26E+18,AJAO9799,2010-03-21 18:22,Other,
4.26E+18,F5QX7776,2010-03-21 18:29,Other,
4.26E+18,UPJH7743,2010-03-21 18:33,Other,
4.26E+18,DD4Q5981,2010-03-21 18:47,Won,988
4.26E+18,JPW18738,2010-03-21 18:49,Other,
4.26E+18,JPW18738,2010-03-21 18:52,Other,
4.26E+18,I9PI9213,2010-03-21 18:54,Won,887
4.26E+18,PXM55865,2010-03-21 19:06,Won,2799
4.26E+18,TGJI4044,2010-03-21 19:06,Other,
4.26E+18,TGJI4044,2010-03-21 19:08,Other,
4.26E+18,OA4O5873,2010-03-21 19:11,Won,56540
4.26E+18,RW004345,2010-03-21 19:12,Other,
4.26E+18,HIOB1588,2010-03-21 19:14,Other,
4.26E+18,OA4O5873,2010-03-21 19:18,Other,15992
4.26E+18,RMB80168,2010-03-21 19:20,Other,
4.26E+18,TGJI4044,2010-03-21 19:21,Other,
4.26E+18,TGJI4044,2010-03-21 20:10,Other,
4.26E+18,TGJI4044,2010-03-21 20:12,Other,
4.26E+18,F6188593,2010-03-21 20:40,Other,
4.26E+18,9F2O3123,2010-03-21 20:47,Other,
4.26E+18,PXM55865,2010-03-21 20:53,Won,1053
4.26E+18,4JWQ9710,2010-03-21 20:58,Other,
4.26E+18,FL209997,2010-03-21 21:02,Other,
4.26E+18,GLVS5545,2010-03-21 21:08,Other,
4.26E+18,GLVS5545,2010-03-21 21:15,Other,
4.26E+18,GLVS5545,2010-03-21 21:33,Other,
4.26E+18,NJ5N0530,2010-03-21 22:16,Other,
4.26E+18,B80M6908,2010-03-21 22:26,Won,887
4.26E+18,OA4O5873,2010-03-21 22:32,Won,15992
4.26E+18,TA312240,2010-03-21 22:55,Other,
4.26E+18,NJ5N0530,2010-03-21 23:03,Other,
4.26E+18,X2Z24085,2010-03-21 23:50,Other,
4.26E+18,HIOB1588,2011-03-21 01:09,Other,
4.26E+18,QNZS6363,2011-03-21 04:07,Other,
4.26E+18,H1318993,2011-03-21 04:13,Other,
4.26E+18,6LU59590,2011-03-21 08:30,Other,
4.26E+18,6LU59590,2011-03-21 08:33,Other,
4.26E+18,F2AQ7387,2011-03-21 08:49,Won,4249
4.26E+18,F2AQ7387,2011-03-21 08:51,Won,2607
4.26E+18,JQ8K5099,2011-03-21 09:35,Other,
4.26E+18,RMFF6477,2011-03-21 09:40,Other,
4.26E+18,JQ8K5099,2011-03-21 10:05,Other,
4.26E+18,1SP79739,2011-03-21 10:36,Other,
4.26E+18,5VRS9643,2011-03-21 10:37,Won,3859
4.26E+18,XJQU7253,2011-03-21 10:58,Won,887
4.26E+18,LYO18190,2011-03-21 11:01,Won,11210
4.26E+18,ZRFN2134,2011-03-21 11:02,Other,
4.26E+18,ZRFN2134,2011-03-21 11:05,Other,
4.26E+18,FVBU1904,2011-03-21 11:07,Won,754
4.26E+18,RHKQ7085,2011-03-21 11:18,Other,
4.26E+18,1S5Q7192,2011-03-21 11:27,Other,
4.26E+18,II7E7235,2011-03-21 11:27,Other,
4.26E+18,P8VJ3359,2011-03-21 11:42,Other,
4.26E+18,A3XZ2222,2011-03-21 11:42,Won,946
4.26E+18,A3XZ2222,2011-03-21 11:44,Won,42604
4.26E+18,A3XZ2222,2011-03-21 11:46,Won,887
4.26E+18,LMIP2616,2011-03-21 11:46,Other,
4.26E+18,A3XZ2222,2011-03-21 11:47,Won,887
4.26E+18,VS0B7993,2011-03-21 12:12,Other,
4.26E+18,3UTH3524,2011-03-21 12:16,Other,
4.26E+18,DUWX5191,2011-03-21 12:41,Other,
4.26E+18,P28J1155,2011-03-21 12:49,Won,887
4.26E+18,KMMW6019,2011-03-21 12:49,Other,
4.26E+18,94PM9614,2011-03-21 12:55,Other,
4.26E+18,DVU07776,2011-03-21 13:05,Other,
4.26E+18,6LTC7971,2011-03-21 13:13,Won,887
4.26E+18,PK6S2676,2011-03-21 13:20,Other,
4.26E+18,8C1R0764,2011-03-21 13:26,Other,
4.26E+18,FVBU1904,2011-03-21 13:33,Other,
4.26E+18,FUBD9393,2011-03-21 13:50,Other,
4.26E+18,5D8G0583,2011-03-21 13:51,Won,1461
4.26E+18,YULB6042,2011-03-21 13:52,Other,
4.26E+18,7NAU7395,2011-03-21 13:54,Other,
4.26E+18,YULB6042,2011-03-21 13:59,Won,887
4.26E+18,HIOB1588,2011-03-21 14:00,Other,
4.26E+18,QA8F1462,2011-03-21 14:02,Other,
4.26E+18,QA8F1462,2011-03-21 14:03,Other,
4.26E+18,QVYN7175,2011-03-21 14:06,Other,
4.26E+18,TE879278,2011-03-21 14:16,Won,887
4.26E+18,1AXP1950,2011-03-21 14:20,Other,
4.26E+18,XJJA7791,2011-03-21 14:22,Other,
4.26E+18,AUJU7549,2011-03-21 14:43,Won,24027
4.26E+18,7T8S3318,2011-03-21 14:46,Other,
4.26E+18,TYTY4940,2011-03-21 14:48,Other,
4.26E+18,7MWO7808,2011-03-21 14:53,Other,
4.26E+18,7MWO7808,2011-03-21 14:54,Won,2728
